X,Y,A
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
20.386661529541016,14.575490951538086,-1.6127883993607217
8.2541938980027,-0.8002201211630009,1.5702785269983488
8.252996546924695,-0.8021437249989168,1.5718813794632482
8.253105408059682,-0.8030380938335813,1.57311891703415
20.101289937434224,6.611647945908723,-0.011400426243760649
20.100374508964844,6.613209293915716,-0.010408674437375177
20.0983680913747,6.613156458218178,-0.00819101414546558
20.09729557044442,6.611930901651654,-0.006975932725911514
47.6894533017976,18.79040929674555,-0.00508724992646127
47.68784881449941,18.789834710103314,-0.003184317252108772
47.684350131823365,18.79027086514943,0.0003398710813622233
47.68312762221441,18.79096522763848,0.0024665418587895486
47.67945746095075,18.790337929622723,0.006039857142235957
47.678339721638494,18.789504429704962,0.008355594262966087
47.67505856084507,18.78726060575795,0.012677124376238951
47.67369664982392,18.786934939905755,0.014874532153449036
47.67089412162727,18.788723934846182,0.018824400639706522
47.66894230236517,18.78831980126718,0.020421283711313916
47.666354709989946,18.772300047144153,0.021884737038797047
47.73078075268878,18.92984492953461,-0.039651135578626054
47.897953431549,19.23374157278679,-0.15846622250298253
47.99672607196151,19.382042011005538,-0.2203554764683691
48.229477321336084,19.669294794889264,-0.34967101640379017
48.361765113050495,19.805328006442103,-0.4169797713213105
48.66314996886204,20.05884781704084,-0.5579085114628282
48.8406737188161,20.17988362280316,-0.6357433727772752
49.22051775695366,20.378316415595272,-0.788717498884058
49.422016839066465,20.455484713993656,-0.8652025751628377
49.86181389245898,20.56589778538273,-1.029120975914811
50.09710465401734,20.594493353682658,-1.1153772621378706
50.554019423682874,20.587218135766506,-1.280596805858382
50.78717722169695,20.55600853663345,-1.36394742347693
51.23566227099357,20.438657374447473,-1.5291234674490328
51.461831016823076,20.34749821898125,-1.6168699944350526
51.853651970689775,20.120271611073314,-1.7732425678577486
52.03894430256867,19.98279470888518,-1.852740833852874
52.36546641138049,19.672263062274492,-2.007289981883047
52.50729907645864,19.49867550905083,-2.0826473775368597
52.76304321767116,19.1159385368589,-2.242171366185604
52.87331339257261,18.902460550755535,-2.3275492836192218
53.03740712083336,18.448500060258304,-2.5010417583479985
53.09085109216285,18.208647114047803,-2.590030440043023
53.02040392213912,16.785946460181428,-3.0800541394954415
52.403607143812515,15.695008709436703,2.7897190185973875
50.428349481784146,14.654785523820037,2.0258864069572673
49.36386977286824,14.740224241550315,1.6650749760033592
47.75548248358109,15.844297300938193,1.014180170894757
47.31261520780362,16.64049860437616,0.7103745456386324
47.2736813261104,18.60222970124873,0.03278561905812855
47.77237042843312,19.503374990255075,-0.30688465924693953
49.84168670981407,20.652559355593166,-1.11516946247708
51.15899417254246,20.489619411253877,-1.5645901539210276
52.967608312238106,18.65781431770884,-2.4350375949322047
53.14098380129737,17.36062242723734,-2.880160775156578
51.91205440656258,15.230037278831269,2.5667968449431102
50.90920211193948,14.73841486131219,2.1881822899323824
48.79631656584596,14.957889220183256,1.4581684004896747
47.982500644566215,15.578487193160495,1.1250112199534652
47.152048598755144,17.319677138592294,0.4722050067141745
47.2026814270222,18.32314294005764,0.1304819230475701
48.37834826487762,20.07800789297693,-0.5779183889509018
49.51746822120294,20.600053600675874,-1.0023481445917444
52.000801031551156,20.01121199159629,-1.8802298779056246
52.8322719030141,18.98340830111473,-2.3148145609313335
52.90762577530401,16.427527577984904,3.0764110241604454
52.1602300005098,15.424598690749873,2.668392783811071
50.03385701916014,14.649396788290664,1.882983057962132
48.96643105860423,14.910828178483508,1.5158976066967904
47.50705256797671,16.30013129240119,0.8367810278099004
47.197003678305066,17.26081980877608,0.49123245842377294
47.6568379939044,19.25129343025553,-0.2089336380650358
48.42035742950831,20.056644085958286,-0.574279464398681
50.87922715921657,20.560343958259203,-1.4488783025612186
52.03385437198587,19.983784157125793,-1.8748183340168936
53.19421067535987,17.630829536064248,-2.783487871699678
52.88073624494084,16.329153343541954,3.0491662582173507
51.073289212873846,14.772084923892109,2.232875561618886
49.94195968375642,14.646788208592302,1.8459335845245664
48.046196068328136,15.5633296957479,1.132777109328531
